TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-013,01/11/2023,R16,Finished,2,200233,Thanasi Kokkinakis,110,225,match,0,2,WIN,13,14,0.929,2,14,0.143,15,28,0.536,17,0.243,1,0.014,70,54,0.771,33,90,0.367,87,160,0.544,0.629,38,44,0.864,16,26,0.615,0,1,0,2,5,0.4,13,55,0.236,20,35,0.571,3,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-014,01/11/2023,R16,Finished,1,200315,Jason Kubler,86,147,match,0,2,LOSE,14,17,0.824,3,17,0.176,17,34,0.5,19,0.168,3,0.027,113,72,0.637,26,92,0.283,98,205,0.478,0.637,50,72,0.694,22,41,0.537,5,8,0.625,3,4,0.75,11,54,0.204,15,38,0.395,5,7
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-014,01/11/2023,R16,Finished,2,200333,Miomir Kecmanovic,28,-189,match,0,2,WIN,14,17,0.824,3,17,0.176,17,34,0.5,14,0.152,1,0.011,92,66,0.717,41,113,0.363,107,205,0.522,0.587,43,54,0.796,23,38,0.605,1,4,0.25,3,8,0.375,22,72,0.306,19,41,0.463,3,8
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-015,01/11/2023,R16,Finished,1,200237,John Millman,148,185,match,0,2,LOSE,5,9,0.556,1,9,0.111,6,18,0.333,1,0.019,4,0.077,52,28,0.538,14,53,0.264,42,105,0.4,0.558,18,29,0.621,10,23,0.435,6,10,0.6,1,3,0.333,9,35,0.257,5,18,0.278,1,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-015,01/11/2023,R16,Finished,2,200384,Alejandro Davidovich Fokina,32,-241,match,0,2,WIN,8,9,0.889,4,9,0.444,12,18,0.667,4,0.075,1,0.019,53,39,0.736,24,52,0.462,63,105,0.6,0.66,26,35,0.743,13,18,0.722,2,3,0.667,4,10,0.4,11,29,0.379,13,23,0.565,4,9
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-016,01/11/2023,R16,Finished,1,200317,Mackenzie Mcdonald,63,115,match,0,2,LOSE,9,14,0.643,6,16,0.375,15,30,0.5,5,0.05,7,0.07,100,54,0.54,60,136,0.441,114,236,0.483,0.62,36,62,0.581,18,38,0.474,11,16,0.688,6,20,0.3,35,99,0.354,25,37,0.676,8,10
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-016,01/11/2023,R16,Finished,2,200207,Mikael Ymer,77,-145,match,0,2,WIN,10,16,0.625,5,14,0.357,15,30,0.5,4,0.029,8,0.059,136,76,0.559,46,100,0.46,122,236,0.517,0.728,64,99,0.646,12,37,0.324,14,20,0.7,5,16,0.312,26,62,0.419,20,38,0.526,5,7
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-017,01/11/2023,R16,Finished,1,200359,Marc-Andrea Huesler,55,217,match,0,2,LOSE,7,10,0.7,1,10,0.1,8,20,0.4,2,0.036,2,0.036,56,35,0.625,14,54,0.259,49,110,0.445,0.607,25,34,0.735,10,22,0.455,3,6,0.5,1,2,0.5,6,35,0.171,8,19,0.421,3,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-017,01/11/2023,R16,Finished,2,200066,Karen Khachanov,20,-291,match,0,2,WIN,9,10,0.9,3,10,0.3,12,20,0.6,5,0.093,1,0.019,54,40,0.741,21,56,0.375,61,110,0.555,0.648,29,35,0.829,11,19,0.579,1,2,0.5,3,6,0.5,9,34,0.265,12,22,0.545,3,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-018,01/11/2023,R16,Finished,1,200096,Roberto Bautista-Agut,26,-1071,match,0,1,WIN,12,14,0.857,3,13,0.231,15,27,0.556,11,0.133,2,0.024,83,56,0.675,39,98,0.398,95,181,0.525,0.663,40,55,0.727,16,28,0.571,3,5,0.6,3,13,0.231,16,51,0.314,23,47,0.489,3,7
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-018,01/11/2023,R16,Finished,2,200040,Robin Haase,257,617,match,0,1,LOSE,10,13,0.769,2,14,0.143,12,27,0.444,6,0.061,1,0.01,98,59,0.602,27,83,0.325,86,181,0.475,0.52,35,51,0.686,24,47,0.511,10,13,0.769,2,5,0.4,15,55,0.273,12,28,0.429,3,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-019,01/11/2023,R16,Finished,1,200321,Soonwoo Kwon,84,158,match,0,1,WIN,12,14,0.857,3,15,0.2,15,29,0.517,11,0.125,3,0.034,88,60,0.682,41,107,0.383,101,195,0.518,0.648,44,57,0.772,16,31,0.516,5,7,0.714,3,7,0.429,21,65,0.323,20,42,0.476,2,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-019,01/11/2023,R16,Finished,2,200114,Pablo Carreno-Busta,15,-200,match,0,1,LOSE,12,15,0.8,2,14,0.143,14,29,0.483,10,0.093,6,0.056,107,66,0.617,28,88,0.318,94,195,0.482,0.607,44,65,0.677,22,42,0.524,4,7,0.571,2,7,0.286,13,57,0.228,15,31,0.484,3,4
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-020,01/11/2023,R16,Finished,1,200270,Tommy Paul,35,-101,match,0,2,LOSE,7,10,0.7,1,10,0.1,8,20,0.4,5,0.086,1,0.017,58,35,0.603,15,57,0.263,50,115,0.435,0.586,23,34,0.676,12,24,0.5,2,5,0.4,1,4,0.25,4,33,0.121,11,24,0.458,3,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-020,01/11/2023,R16,Finished,2,200502,Jack Draper,40,-125,match,0,2,WIN,9,10,0.9,3,10,0.3,12,20,0.6,10,0.175,1,0.018,57,42,0.737,23,58,0.397,65,115,0.565,0.579,29,33,0.879,13,24,0.542,3,4,0.75,3,5,0.6,11,34,0.324,12,24,0.5,5,9
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-021,01/12/2023,QF,Finished,1,200502,Jack Draper,40,-107,match,0,1,WIN,10,11,0.909,2,11,0.182,12,22,0.545,10,0.147,3,0.044,68,48,0.706,28,75,0.373,76,143,0.531,0.647,35,44,0.795,13,24,0.542,1,2,0.5,2,6,0.333,12,48,0.25,16,27,0.593,3,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-021,01/12/2023,QF,Finished,2,200066,Karen Khachanov,20,-117,match,0,1,LOSE,9,11,0.818,1,11,0.091,10,22,0.455,8,0.107,3,0.04,75,47,0.627,20,68,0.294,67,143,0.469,0.64,36,48,0.75,11,27,0.407,4,6,0.667,1,2,0.5,9,44,0.205,11,24,0.458,3,4
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-022,01/12/2023,QF,Finished,1,200207,Mikael Ymer,77,-146,match,0,2,LOSE,2,8,0.25,1,7,0.143,3,15,0.2,1,0.025,3,0.075,40,12,0.3,15,46,0.326,27,86,0.314,0.8,10,32,0.312,2,8,0.25,1,7,0.143,1,5,0.2,7,27,0.259,8,19,0.421,1,3
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-022,01/12/2023,QF,Finished,2,200321,Soonwoo Kwon,84,117,match,0,2,WIN,6,7,0.857,6,8,0.75,12,15,0.8,5,0.109,2,0.043,46,31,0.674,28,40,0.7,59,86,0.686,0.587,20,27,0.741,11,19,0.579,4,5,0.8,6,7,0.857,22,32,0.688,6,8,0.75,4,11
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-023,01/12/2023,QF,Finished,1,200096,Roberto Bautista-Agut,26,-161,match,0,1,WIN,8,8,1,4,9,0.444,12,17,0.706,6,0.143,0,0,42,33,0.786,32,66,0.485,65,108,0.602,0.762,25,32,0.781,8,10,0.8,0,0,0,4,11,0.364,14,35,0.4,18,31,0.581,4,7
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-023,01/12/2023,QF,Finished,2,200384,Alejandro Davidovich Fokina,32,127,match,0,1,LOSE,5,9,0.556,0,8,0,5,17,0.294,2,0.03,3,0.045,66,34,0.515,9,42,0.214,43,108,0.398,0.53,21,35,0.6,13,31,0.419,7,11,0.636,0,0,0,7,32,0.219,2,10,0.2,1,4
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-024,01/12/2023,QF,Finished,1,200233,Thanasi Kokkinakis,110,-162,match,0,1,WIN,15,15,1,3,13,0.231,18,28,0.643,22,0.262,3,0.036,84,66,0.786,34,93,0.366,100,177,0.565,0.667,48,56,0.857,18,28,0.643,2,2,1,3,10,0.3,14,56,0.25,20,37,0.541,3,7
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-024,01/12/2023,QF,Finished,2,200333,Miomir Kecmanovic,28,128,match,0,1,LOSE,10,13,0.769,0,15,0,10,28,0.357,3,0.032,3,0.032,93,59,0.634,18,84,0.214,77,177,0.435,0.602,42,56,0.75,17,37,0.459,7,10,0.7,0,2,0,8,56,0.143,10,28,0.357,1,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-025,01/13/2023,SF,Finished,1,200502,Jack Draper,40,-271,match,0,2,LOSE,14,17,0.824,1,16,0.062,15,33,0.455,18,0.165,6,0.055,109,72,0.661,33,109,0.303,105,218,0.482,0.569,50,62,0.806,22,47,0.468,2,5,0.4,1,10,0.1,12,62,0.194,21,47,0.447,2,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-025,01/13/2023,SF,Finished,2,200321,Soonwoo Kwon,84,205,match,0,2,WIN,15,16,0.938,3,17,0.176,18,33,0.545,13,0.119,5,0.046,109,76,0.697,37,109,0.339,113,218,0.518,0.569,50,62,0.806,26,47,0.553,9,10,0.9,3,5,0.6,12,62,0.194,25,47,0.532,2,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-026,01/13/2023,SF,Finished,1,200233,Thanasi Kokkinakis,110,100,match,0,2,LOSE,14,15,0.933,1,15,0.067,15,30,0.5,20,0.26,1,0.013,77,61,0.792,35,107,0.327,96,184,0.522,0.597,39,46,0.848,22,31,0.71,0,1,0,1,12,0.083,18,70,0.257,16,37,0.432,3,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-026,01/13/2023,SF,Finished,2,200096,Roberto Bautista-Agut,26,-126,match,0,2,WIN,14,15,0.933,1,15,0.067,15,30,0.5,7,0.065,1,0.009,107,72,0.673,16,77,0.208,88,184,0.478,0.654,52,70,0.743,20,37,0.541,11,12,0.917,1,1,1,7,46,0.152,9,31,0.29,3,6
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-027,01/14/2023,F,Finished,1,200096,Roberto Bautista-Agut,26,-219,match,0,2,LOSE,13,16,0.812,3,15,0.2,16,31,0.516,5,0.05,2,0.02,101,63,0.624,33,98,0.337,96,199,0.482,0.594,45,60,0.75,18,41,0.439,4,7,0.571,3,7,0.429,11,53,0.208,22,45,0.489,3,5
Tennis Stats 2023 ATP Season,2023-209,Adelaide 2,2023,01/09/2023,m,28,Hard,Outdoor,3,2023-209-027,01/14/2023,F,Finished,2,200321,Soonwoo Kwon,84,171,match,0,2,WIN,12,15,0.8,3,16,0.188,15,31,0.484,11,0.112,2,0.02,98,65,0.663,38,101,0.376,103,199,0.518,0.541,42,53,0.792,23,45,0.511,4,7,0.571,3,7,0.429,15,60,0.25,23,41,0.561,3,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-001,01/16/2023,R128,Finished,1,200479,Alex Molcan,53,269,match,0,1,WIN,16,25,0.64,9,25,0.36,25,50,0.5,7,0.045,4,0.026,154,89,0.578,77,172,0.448,166,326,0.509,0.584,52,90,0.578,37,64,0.578,7,16,0.438,9,23,0.391,27,99,0.273,50,73,0.685,3,9
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-001,01/16/2023,R128,Finished,2,200092,Stan Wawrinka,139,-355,match,0,1,LOSE,16,25,0.64,9,25,0.36,25,50,0.5,16,0.093,4,0.023,172,95,0.552,65,154,0.422,160,326,0.491,0.576,72,99,0.727,23,73,0.315,14,23,0.609,9,16,0.562,38,90,0.422,27,64,0.422,5,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-002,01/16/2023,R128,Finished,1,200430,Brandon Nakashima,49,-197,match,0,2,LOSE,24,27,0.889,4,26,0.154,28,53,0.528,19,0.107,9,0.051,177,122,0.689,44,156,0.282,166,333,0.498,0.678,98,120,0.817,24,57,0.421,4,7,0.571,4,5,0.8,23,104,0.221,21,52,0.404,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-002,01/16/2023,R128,Finished,2,200317,Mackenzie Mcdonald,65,157,match,0,2,WIN,22,26,0.846,3,27,0.111,25,53,0.472,14,0.09,4,0.026,156,112,0.718,55,177,0.311,167,333,0.502,0.667,81,104,0.779,31,52,0.596,1,5,0.2,3,7,0.429,22,120,0.183,33,57,0.579,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-003,01/16/2023,R128,Finished,1,200247,Cameron Norrie,12,-1538,match,0,1,WIN,11,14,0.786,7,13,0.538,18,27,0.667,6,0.062,2,0.021,96,60,0.625,40,80,0.5,100,176,0.568,0.698,47,67,0.701,13,29,0.448,5,8,0.625,7,15,0.467,18,41,0.439,24,39,0.615,10,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-003,01/16/2023,R128,Finished,2,201127,Luca Van Assche,143,800,match,0,1,LOSE,6,13,0.462,3,14,0.214,9,27,0.333,1,0.013,4,0.05,80,40,0.5,36,96,0.375,76,176,0.432,0.512,25,41,0.61,15,39,0.385,8,15,0.533,3,8,0.375,20,67,0.299,16,29,0.552,2,5
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-004,01/16/2023,R128,Finished,1,200271,Christopher Eubanks,116,131,match,0,1,WIN,25,26,0.962,3,24,0.125,28,50,0.56,42,0.271,5,0.032,155,108,0.697,41,138,0.297,149,293,0.509,0.703,83,109,0.761,25,46,0.543,3,4,0.75,3,6,0.5,18,84,0.214,23,54,0.426,3,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-004,01/16/2023,R128,Finished,2,200321,Soonwoo Kwon,52,-165,match,0,1,LOSE,21,24,0.875,1,26,0.038,22,50,0.44,10,0.072,6,0.043,138,97,0.703,47,155,0.303,144,293,0.491,0.609,66,84,0.786,31,54,0.574,3,6,0.5,1,4,0.25,26,109,0.239,21,46,0.457,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-005,01/16/2023,R128,Finished,1,200314,Corentin Moutet,62,133,match,0,1,WIN,21,26,0.808,7,26,0.269,28,52,0.538,2,0.012,3,0.018,168,104,0.619,68,164,0.415,172,332,0.518,0.762,82,128,0.641,22,40,0.55,5,10,0.5,7,19,0.368,38,107,0.355,30,57,0.526,3,9
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-005,01/16/2023,R128,Finished,2,200294,Yibing Wu,114,-167,match,0,1,LOSE,19,26,0.731,5,26,0.192,24,52,0.462,3,0.018,2,0.012,164,96,0.585,64,168,0.381,160,332,0.482,0.652,69,107,0.645,27,57,0.474,12,19,0.632,5,10,0.5,46,128,0.359,18,40,0.45,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-006,01/16/2023,R128,Finished,1,200230,Daniel Altmaier,92,583,match,0,2,LOSE,17,21,0.81,1,21,0.048,18,42,0.429,17,0.11,2,0.013,154,98,0.636,30,129,0.233,128,283,0.452,0.604,65,93,0.699,33,61,0.541,12,16,0.75,1,8,0.125,13,81,0.16,17,48,0.354,3,10
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-006,01/16/2023,R128,Finished,2,200137,Frances Tiafoe,17,-937,match,0,2,WIN,20,21,0.952,4,21,0.19,24,42,0.571,24,0.186,3,0.023,129,99,0.767,56,154,0.364,155,283,0.548,0.628,68,81,0.84,31,48,0.646,7,8,0.875,4,16,0.25,28,93,0.301,28,61,0.459,3,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-007,01/16/2023,R128,Finished,1,200056,Dusan Lajovic,86,675,match,0,2,LOSE,13,18,0.722,2,19,0.105,15,37,0.405,5,0.049,2,0.02,102,65,0.637,35,111,0.315,100,213,0.469,0.745,52,76,0.684,13,26,0.5,7,12,0.583,2,5,0.4,11,62,0.177,24,49,0.49,3,5
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-007,01/16/2023,R128,Finished,2,200192,Denis Shapovalov,22,-1176,match,0,2,WIN,17,19,0.895,5,18,0.278,22,37,0.595,16,0.144,7,0.063,111,76,0.685,37,102,0.363,113,213,0.531,0.559,51,62,0.823,25,49,0.51,3,5,0.6,5,12,0.417,24,76,0.316,13,26,0.5,5,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-008,01/16/2023,R128,Finished,1,200019,Ernesto Escobedo,313,139,match,0,2,LOSE,14,19,0.737,2,19,0.105,16,38,0.421,11,0.089,3,0.024,124,77,0.621,40,122,0.328,117,246,0.476,0.629,54,78,0.692,23,46,0.5,6,11,0.545,2,7,0.286,21,77,0.273,19,45,0.422,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-008,01/16/2023,R128,Finished,2,200209,Taro Daniel,94,-175,match,0,2,WIN,17,19,0.895,5,19,0.263,22,38,0.579,15,0.123,3,0.025,122,82,0.672,47,124,0.379,129,246,0.524,0.631,56,77,0.727,26,45,0.578,5,7,0.714,5,11,0.455,24,78,0.308,23,46,0.5,7,5
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-009,01/16/2023,R128,Finished,1,200343,Federico Coria,76,429,match,0,2,LOSE,18,25,0.72,7,25,0.28,25,50,0.5,1,0.006,4,0.024,168,98,0.583,64,162,0.395,162,330,0.491,0.72,77,121,0.636,21,47,0.447,11,18,0.611,7,20,0.35,29,95,0.305,35,67,0.522,5,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-009,01/16/2023,R128,Finished,2,200218,Marton Fucsovics,78,-645,match,0,2,WIN,18,25,0.72,7,25,0.28,25,50,0.5,9,0.056,4,0.025,162,98,0.605,70,168,0.417,168,330,0.509,0.586,66,95,0.695,32,67,0.478,13,20,0.65,7,18,0.389,44,121,0.364,26,47,0.553,5,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-010,01/16/2023,R128,Finished,1,200379,Francisco Cerundolo,29,-723,match,0,1,WIN,13,14,0.929,5,15,0.333,18,29,0.621,6,0.063,3,0.032,95,64,0.674,35,85,0.412,99,180,0.55,0.674,48,64,0.75,16,31,0.516,4,5,0.8,5,7,0.714,22,58,0.379,13,27,0.481,4,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-010,01/16/2023,R128,Finished,2,200139,Guido Pella,,468,match,0,1,LOSE,10,15,0.667,1,14,0.071,11,29,0.379,0,0,0,0,85,50,0.588,31,95,0.326,81,180,0.45,0.682,36,58,0.621,14,27,0.519,2,7,0.286,1,5,0.2,16,64,0.25,15,31,0.484,2,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-011,01/16/2023,R128,Finished,1,200339,Hubert Hurkacz,11,-1714,match,0,1,WIN,14,14,1,4,14,0.286,18,28,0.643,24,0.343,1,0.014,70,60,0.857,36,84,0.429,96,154,0.623,0.729,46,51,0.902,14,19,0.737,0,0,0,4,4,1,23,61,0.377,13,23,0.565,5,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-011,01/16/2023,R128,Finished,2,200336,Pedro Martinez,60,858,match,0,1,LOSE,10,14,0.714,0,14,0,10,28,0.357,0,0,4,0.048,84,48,0.571,10,70,0.143,58,154,0.377,0.726,38,61,0.623,10,23,0.435,0,4,0,0,0,0,5,51,0.098,5,19,0.263,1,4
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-012,01/16/2023,R128,Finished,1,200308,Ilya Ivashka,73,208,match,0,2,LOSE,13,19,0.684,4,20,0.2,17,39,0.436,6,0.048,3,0.024,125,75,0.6,69,168,0.411,143,293,0.488,0.624,53,78,0.679,22,47,0.468,8,14,0.571,4,21,0.19,40,111,0.36,29,57,0.509,3,6
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-012,01/16/2023,R128,Finished,2,200485,Botic Van De Zandschulp,34,-267,match,0,2,WIN,16,20,0.8,6,19,0.316,22,39,0.564,11,0.065,6,0.036,168,99,0.589,50,125,0.4,149,293,0.509,0.661,71,111,0.64,28,57,0.491,17,21,0.81,6,14,0.429,25,78,0.321,25,47,0.532,5,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-013,01/16/2023,R128,Finished,1,200318,Jaume Munar,64,-211,match,0,2,LOSE,6,13,0.462,1,12,0.083,7,25,0.28,7,0.069,6,0.059,102,50,0.49,20,69,0.29,70,171,0.409,0.637,40,65,0.615,10,37,0.27,11,18,0.611,1,5,0.2,11,48,0.229,9,21,0.429,2,4
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-013,01/16/2023,R128,Finished,2,201144,Dalibor Svrcina,216,163,match,0,2,WIN,11,12,0.917,7,13,0.538,18,25,0.72,0,0,4,0.058,69,49,0.71,52,102,0.51,101,171,0.591,0.696,37,48,0.771,12,21,0.571,4,5,0.8,7,18,0.389,25,65,0.385,27,37,0.73,5,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-014,01/16/2023,R128,Finished,1,200733,Jiri Lehecka,71,218,match,0,1,WIN,13,14,0.929,5,13,0.385,18,27,0.667,7,0.084,3,0.036,83,60,0.723,38,84,0.452,98,167,0.587,0.651,43,54,0.796,17,29,0.586,6,7,0.857,5,9,0.556,22,58,0.379,16,26,0.615,4,8
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-014,01/16/2023,R128,Finished,2,200011,Borna Coric,23,-283,match,0,1,LOSE,8,13,0.615,1,14,0.071,9,27,0.333,3,0.036,0,0,84,46,0.548,23,83,0.277,69,167,0.413,0.69,36,58,0.621,10,26,0.385,4,9,0.444,1,7,0.143,11,54,0.204,12,29,0.414,2,5
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-015,01/16/2023,R128,Finished,1,200237,John Millman,140,119,match,0,1,WIN,26,27,0.963,5,26,0.192,31,53,0.585,9,0.053,3,0.018,171,120,0.702,56,169,0.331,176,340,0.518,0.678,90,116,0.776,30,55,0.545,4,5,0.8,5,11,0.455,30,105,0.286,27,65,0.415,3,7
Tennis Stats 2023 ATP Season,2023-210,Australian Open,2023,01/16/2023,m,128,Hard,Outdoor,5,2023-210-015,01/16/2023,R128,Finished,2,200359,Marc-Andrea Huesler,51,-148,match,0,1,LOSE,21,26,0.808,1,27,0.037,22,53,0.415,20,0.118,1,0.006,169,113,0.669,51,171,0.298,164,340,0.482,0.621,75,105,0.714,38,65,0.585,6,11,0.545,1,5,0.2,26,116,0.224,25,55,0.455,3,6
